id,fuel,passengers,planesAtThatTime,priority,timeToArrive,timeWaited
Emirates5,18.0,40,16,1,3,12
Emirates5,17.0,40,14,1,2,12
Emirates5,16.0,40,16,1,1,12
Emirates5,15.0,40,16,1,0,12
Emirates5,14.0,40,16,1,0,12
Emirates5,13.0,40,18,1,0,12
Emirates5,12.0,40,18,1,0,12
Emirates5,11.0,40,18,1,0,12
Emirates5,10.0,40,16,1,0,12
Emirates5,9.0,40,17,1,0,12
Emirates5,8.0,40,17,1,0,12
Emirates5,7.0,40,16,1,0,12
Emirates5,6.0,40,17,1,0,12
Emirates5,5.0,40,18,1,0,12
Emirates5,4.0,40,14,1,0,12
Emirates5,3.0,40,14,1,0,12
AirAsia7,26.0,40,16,4,10,2
AirAsia7,25.0,40,18,4,9,2
AirAsia7,24.0,40,18,4,8,2
AirAsia7,23.0,40,16,4,7,2
AirAsia7,22.0,40,16,4,6,2
AirAsia7,21.0,40,16,4,5,2
AirAsia7,20.0,40,15,4,4,2
AirAsia7,19.0,40,16,4,3,2
AirAsia7,18.0,40,16,4,2,2
AirAsia7,17.0,40,14,4,1,2
AirAsia7,16.0,40,14,4,0,2
AirAsia7,15.0,40,13,4,0,2
AirAsia7,14.0,40,13,4,0,2
TAP4,26.0,40,14,0,10,13
TAP4,25.0,40,14,0,9,13
TAP4,24.0,40,15,0,8,13
TAP4,23.0,40,15,0,7,13
TAP4,22.0,40,15,0,6,13
TAP4,21.0,40,15,0,5,13
TAP4,20.0,40,16,0,4,13
TAP4,19.0,40,14,0,3,13
TAP4,18.0,40,16,0,2,13
TAP4,17.0,40,16,0,1,13
TAP4,16.0,40,16,0,0,13
TAP4,15.0,40,18,0,0,13
TAP4,14.0,40,18,0,0,13
TAP4,13.0,40,16,0,0,13
TAP4,12.0,40,16,0,0,13
TAP4,11.0,40,16,0,0,13
TAP4,10.0,40,17,0,0,13
TAP4,9.0,40,16,0,0,13
TAP4,8.0,40,17,0,0,13
TAP4,7.0,40,18,0,0,13
TAP4,6.0,40,14,0,0,13
TAP4,5.0,40,14,0,0,13
TAP4,4.0,40,13,0,0,13
TAP4,3.0,40,12,0,0,13
Emirates6,16.0,40,18,1,10,2
Emirates6,15.0,40,18,1,9,2
Emirates6,14.0,40,16,1,8,2
Emirates6,13.0,40,17,1,7,2
Emirates6,12.0,40,17,1,6,2
Emirates6,11.0,40,16,1,5,2
Emirates6,10.0,40,17,1,4,2
Emirates6,9.0,40,18,1,3,2
Emirates6,8.0,40,14,1,2,2
Emirates6,7.0,40,14,1,1,2
Emirates6,6.0,40,13,1,0,2
Emirates6,5.0,40,12,1,0,2
Emirates6,4.0,40,11,1,0,2
TAP6,26.0,40,13,0,10,13
TAP6,25.0,40,14,0,9,13
TAP6,24.0,40,15,0,8,13
TAP6,23.0,40,15,0,7,13
TAP6,22.0,40,15,0,6,13
TAP6,21.0,40,14,0,5,13
TAP6,20.0,40,14,0,4,13
TAP6,19.0,40,16,0,3,13
TAP6,18.0,40,16,0,2,13
TAP6,17.0,40,18,0,1,13
TAP6,16.0,40,17,0,0,13
TAP6,15.0,40,19,0,0,13
TAP6,14.0,40,18,0,0,13
TAP6,13.0,40,16,0,0,13
TAP6,12.0,40,17,0,0,13
TAP6,11.0,40,17,0,0,13
TAP6,10.0,40,16,0,0,13
TAP6,9.0,40,17,0,0,13
TAP6,8.0,40,18,0,0,13
TAP6,7.0,40,14,0,0,13
TAP6,6.0,40,14,0,0,13
TAP6,5.0,40,13,0,0,13
TAP6,4.0,40,12,0,0,13
TAP6,3.0,40,11,0,0,13
TAP7,23.0,40,16,3,10,1
TAP7,22.0,40,16,3,9,1
TAP7,21.0,40,15,3,8,1
TAP7,20.0,40,17,3,7,1
TAP7,19.0,40,18,3,6,1
TAP7,18.0,40,14,3,5,1
TAP7,17.0,40,14,3,4,1
TAP7,16.0,40,13,3,3,1
TAP7,15.0,40,12,3,2,1
TAP7,14.0,40,11,3,1,1
TAP7,13.0,40,11,3,0,1
TAP7,12.0,40,14,3,0,1
TAP5,28.0,40,17,3,10,5
TAP5,27.0,40,19,3,9,5
TAP5,26.0,40,18,3,8,5
TAP5,25.0,40,16,3,7,5
TAP5,24.0,40,17,3,6,5
TAP5,23.0,40,17,3,5,5
TAP5,22.0,40,16,3,4,5
TAP5,21.0,40,17,3,3,5
TAP5,20.0,40,18,3,2,5
TAP5,19.0,40,14,3,1,5
TAP5,18.0,40,14,3,0,5
TAP5,17.0,40,13,3,0,5
TAP5,16.0,40,12,3,0,5
TAP5,15.0,40,11,3,0,5
TAP5,14.0,40,11,3,0,5
TAP5,13.0,40,14,3,0,5
Luftansa7,23.0,40,17,2,10,6
Luftansa7,22.0,40,17,2,9,6
Luftansa7,21.0,40,18,2,8,6
Luftansa7,20.0,40,18,2,7,6
Luftansa7,19.0,40,16,2,6,6
Luftansa7,18.0,40,16,2,5,6
Luftansa7,17.0,40,16,2,4,6
Luftansa7,16.0,40,15,2,3,6
Luftansa7,15.0,40,17,2,2,6
Luftansa7,14.0,40,18,2,1,6
Luftansa7,13.0,40,14,2,0,6
Luftansa7,12.0,40,14,2,0,6
Luftansa7,11.0,40,13,2,0,6
Luftansa7,10.0,40,12,2,0,6
Luftansa7,9.0,40,11,2,0,6
Luftansa7,8.0,40,11,2,0,6
Luftansa7,7.0,40,14,2,0,6
Ryanair7,25.0,40,16,1,10,6
Ryanair7,24.0,40,17,1,9,6
Ryanair7,23.0,40,18,1,8,6
Ryanair7,22.0,40,18,1,7,6
Ryanair7,21.0,40,16,1,6,6
Ryanair7,20.0,40,17,1,5,6
Ryanair7,19.0,40,16,1,4,6
Ryanair7,18.0,40,15,1,3,6
Ryanair7,17.0,40,17,1,2,6
Ryanair7,16.0,40,18,1,1,6
Ryanair7,15.0,40,14,1,0,6
Ryanair7,14.0,40,14,1,0,6
Ryanair7,13.0,40,13,1,0,6
Ryanair7,12.0,40,12,1,0,6
Ryanair7,11.0,40,11,1,0,6
Ryanair7,10.0,40,11,1,0,6
Ryanair7,9.0,40,14,1,0,6
Luftansa6,27.0,40,15,2,10,0
Luftansa6,26.0,40,17,2,9,0
Luftansa6,25.0,40,18,2,8,0
Luftansa6,24.0,40,14,2,7,0
Luftansa6,23.0,40,14,2,6,0
Luftansa6,22.0,40,13,2,5,0
Luftansa6,21.0,40,12,2,4,0
Luftansa6,20.0,40,11,2,3,0
Luftansa6,19.0,40,11,2,2,0
Luftansa6,18.0,40,14,2,1,0
Luftansa6,17.0,40,12,2,0,0
QatarAirways7,21.0,40,16,4,10,2
QatarAirways7,20.0,40,14,4,9,2
QatarAirways7,19.0,40,14,4,8,2
QatarAirways7,18.0,40,13,4,7,2
QatarAirways7,17.0,40,13,4,6,2
QatarAirways7,16.0,40,11,4,5,2
QatarAirways7,15.0,40,10,4,4,2
QatarAirways7,14.0,40,13,4,3,2
QatarAirways7,13.0,40,14,4,2,2
QatarAirways7,12.0,40,14,4,1,2
QatarAirways7,11.0,40,13,4,0,2
QatarAirways7,10.0,40,14,4,0,2
QatarAirways7,9.0,40,15,4,0,2
Emirates8,33.0,40,17,1,10,1
Emirates8,32.0,40,14,1,9,1
Emirates8,31.0,40,14,1,8,1
Emirates8,30.0,40,13,1,7,1
Emirates8,29.0,40,12,1,6,1
Emirates8,28.0,40,11,1,5,1
Emirates8,27.0,40,11,1,4,1
Emirates8,26.0,40,14,1,3,1
Emirates8,25.0,40,11,1,2,1
Emirates8,24.0,40,13,1,1,1
Emirates8,23.0,40,14,1,0,1
Emirates8,22.0,40,15,1,0,1
Emirates7,30.0,40,16,1,10,2
Emirates7,29.0,40,18,1,9,2
Emirates7,28.0,40,14,1,8,2
Emirates7,27.0,40,14,1,7,2
Emirates7,26.0,40,13,1,6,2
Emirates7,25.0,40,12,1,5,2
Emirates7,24.0,40,11,1,4,2
Emirates7,23.0,40,11,1,3,2
Emirates7,22.0,40,14,1,2,2
Emirates7,21.0,40,12,1,1,2
Emirates7,20.0,40,13,1,0,2
Emirates7,19.0,40,14,1,0,2
Emirates7,18.0,40,15,1,0,2
Ryanair6,24.0,40,16,1,10,4
Ryanair6,23.0,40,16,1,9,4
Ryanair6,22.0,40,17,1,8,4
Ryanair6,21.0,40,18,1,7,4
Ryanair6,20.0,40,14,1,6,4
Ryanair6,19.0,40,14,1,5,4
Ryanair6,18.0,40,13,1,4,4
Ryanair6,17.0,40,12,1,3,4
Ryanair6,16.0,40,11,1,2,4
Ryanair6,15.0,40,11,1,1,4
Ryanair6,14.0,40,14,1,0,4
Ryanair6,13.0,40,12,1,0,4
Ryanair6,12.0,40,13,1,0,4
Ryanair6,11.0,40,14,1,0,4
Ryanair6,10.0,40,15,1,0,4
Ryanair8,21.0,40,9,4,10,0
Ryanair8,20.0,40,14,4,9,0
Ryanair8,19.0,40,11,4,8,0
Ryanair8,18.0,40,13,4,7,0
Ryanair8,17.0,40,14,4,6,0
Ryanair8,16.0,40,15,4,5,0
Ryanair8,15.0,40,12,4,4,0
Ryanair8,14.0,40,13,4,3,0
Ryanair8,13.0,40,14,4,2,0
Ryanair8,12.0,40,16,4,1,0
Ryanair8,11.0,40,16,4,0,0
SingapureAirlines7,33.0,40,11,4,10,0
SingapureAirlines7,32.0,40,14,4,9,0
SingapureAirlines7,31.0,40,12,4,8,0
SingapureAirlines7,30.0,40,13,4,7,0
SingapureAirlines7,29.0,40,14,4,6,0
SingapureAirlines7,28.0,40,15,4,5,0
SingapureAirlines7,27.0,40,12,4,4,0
SingapureAirlines7,26.0,40,13,4,3,0
SingapureAirlines7,25.0,40,14,4,2,0
SingapureAirlines7,24.0,40,16,4,1,0
SingapureAirlines7,23.0,40,17,4,0,0
SingapureAirlines8,33.0,40,12,4,10,0
SingapureAirlines8,32.0,40,14,4,9,0
SingapureAirlines8,31.0,40,12,4,8,0
SingapureAirlines8,30.0,40,13,4,7,0
SingapureAirlines8,29.0,40,14,4,6,0
SingapureAirlines8,28.0,40,15,4,5,0
SingapureAirlines8,27.0,40,13,4,4,0
SingapureAirlines8,26.0,40,13,4,3,0
SingapureAirlines8,25.0,40,14,4,2,0
SingapureAirlines8,24.0,40,16,4,1,0
SingapureAirlines8,23.0,40,17,4,0,0
EasyGet7,26.0,40,10,2,10,0
EasyGet7,25.0,40,14,2,9,0
EasyGet7,24.0,40,11,2,8,0
EasyGet7,23.0,40,13,2,7,0
EasyGet7,22.0,40,14,2,6,0
EasyGet7,21.0,40,15,2,5,0
EasyGet7,20.0,40,12,2,4,0
EasyGet7,19.0,40,13,2,3,0
EasyGet7,18.0,40,14,2,2,0
EasyGet7,17.0,40,16,2,1,0
EasyGet7,16.0,40,16,2,0,0
AmericanAirlines8,16.0,40,13,2,10,2
AmericanAirlines8,15.0,40,11,2,9,2
AmericanAirlines8,14.0,40,13,2,8,2
AmericanAirlines8,13.0,40,14,2,7,2
AmericanAirlines8,12.0,40,14,2,6,2
AmericanAirlines8,11.0,40,11,2,5,2
AmericanAirlines8,10.0,40,13,2,4,2
AmericanAirlines8,9.0,40,14,2,3,2
AmericanAirlines8,8.0,40,16,2,2,2
AmericanAirlines8,7.0,40,16,2,1,2
AmericanAirlines8,6.0,40,13,2,0,2
AmericanAirlines8,5.0,40,18,2,0,2
AmericanAirlines8,4.0,40,19,2,0,2
QatarAirways8,27.0,40,12,4,10,1
QatarAirways8,26.0,40,13,4,9,1
QatarAirways8,25.0,40,14,4,8,1
QatarAirways8,24.0,40,15,4,7,1
QatarAirways8,23.0,40,13,4,6,1
QatarAirways8,22.0,40,13,4,5,1
QatarAirways8,21.0,40,14,4,4,1
QatarAirways8,20.0,40,16,4,3,1
QatarAirways8,19.0,40,17,4,2,1
QatarAirways8,18.0,40,16,4,1,1
QatarAirways8,17.0,40,19,4,0,1
QatarAirways8,16.0,40,20,4,0,1
EasyGet9,16.0,40,10,2,10,2
EasyGet9,15.0,40,13,2,9,2
EasyGet9,14.0,40,14,2,8,2
EasyGet9,13.0,40,14,2,7,2
EasyGet9,12.0,40,11,2,6,2
EasyGet9,11.0,40,13,2,5,2
EasyGet9,10.0,40,14,2,4,2
EasyGet9,9.0,40,15,2,3,2
EasyGet9,8.0,40,16,2,2,2
EasyGet9,7.0,40,13,2,1,2
EasyGet9,6.0,40,18,2,0,2
EasyGet9,5.0,40,19,2,0,2
EasyGet9,4.0,40,18,2,0,2
Ryanair9,15.0,40,13,4,10,0
Ryanair9,14.0,40,14,4,9,0
Ryanair9,13.0,40,11,4,8,0
Ryanair9,12.0,40,13,4,7,0
Ryanair9,11.0,40,14,4,6,0
Ryanair9,10.0,40,15,4,5,0
Ryanair9,9.0,40,16,4,4,0
Ryanair9,8.0,40,13,4,3,0
Ryanair9,7.0,40,18,4,2,0
Ryanair9,6.0,40,19,4,1,0
Ryanair9,5.0,40,18,4,0,0
TAP8,28.0,40,11,4,10,0
TAP8,27.0,40,13,4,9,0
TAP8,26.0,40,14,4,8,0
TAP8,25.0,40,16,4,7,0
TAP8,24.0,40,16,4,6,0
TAP8,23.0,40,13,4,5,0
TAP8,22.0,40,18,4,4,0
TAP8,21.0,40,19,4,3,0
TAP8,20.0,40,18,4,2,0
TAP8,19.0,40,17,4,1,0
TAP8,18.0,40,20,4,0,0
QatarAirways9,22.0,40,12,4,10,1
QatarAirways9,21.0,40,13,4,9,1
QatarAirways9,20.0,40,14,4,8,1
QatarAirways9,19.0,40,16,4,7,1
QatarAirways9,18.0,40,17,4,6,1
QatarAirways9,17.0,40,16,4,5,1
QatarAirways9,16.0,40,19,4,4,1
QatarAirways9,15.0,40,20,4,3,1
QatarAirways9,14.0,40,18,4,2,1
QatarAirways9,13.0,40,17,4,1,1
QatarAirways9,12.0,40,21,4,0,1
QatarAirways9,11.0,40,21,4,0,1
AirAsia8,24.0,40,13,4,10,5
AirAsia8,23.0,40,13,4,9,5
AirAsia8,22.0,40,14,4,8,5
AirAsia8,21.0,40,15,4,7,5
AirAsia8,20.0,40,13,4,6,5
AirAsia8,19.0,40,13,4,5,5
AirAsia8,18.0,40,14,4,4,5
AirAsia8,17.0,40,16,4,3,5
AirAsia8,16.0,40,17,4,2,5
AirAsia8,15.0,40,16,4,1,5
AirAsia8,14.0,40,19,4,0,5
AirAsia8,13.0,40,20,4,0,5
AirAsia8,12.0,40,18,4,0,5
AirAsia8,11.0,40,17,4,0,5
AirAsia8,10.0,40,21,4,0,5
AirAsia8,9.0,40,21,4,0,5
Ryanair10,31.0,40,13,3,9,2
Ryanair10,30.0,40,14,3,8,2
Ryanair10,29.0,40,16,3,7,2
Ryanair10,28.0,40,13,3,6,2
Ryanair10,27.0,40,18,3,5,2
Ryanair10,26.0,40,19,3,4,2
Ryanair10,25.0,40,18,3,3,2
Ryanair10,24.0,40,17,3,2,2
Ryanair10,23.0,40,20,3,1,2
Ryanair10,22.0,40,20,3,0,2
Ryanair10,21.0,40,19,3,0,2
Ryanair10,20.0,40,19,3,0,2
Luftansa8,19.0,40,14,1,10,5
Luftansa8,18.0,40,12,1,9,5
Luftansa8,17.0,40,13,1,8,5
Luftansa8,16.0,40,14,1,7,5
Luftansa8,15.0,40,16,1,6,5
Luftansa8,14.0,40,16,1,5,5
Luftansa8,13.0,40,13,1,4,5
Luftansa8,12.0,40,18,1,3,5
Luftansa8,11.0,40,19,1,2,5
Luftansa8,10.0,40,18,1,1,5
Luftansa8,9.0,40,17,1,0,5
Luftansa8,8.0,40,20,1,0,5
Luftansa8,7.0,40,20,1,0,5
Luftansa8,6.0,40,19,1,0,5
Luftansa8,5.0,40,19,1,0,5
Luftansa8,4.0,40,19,1,0,5
SingapureAirlines9,19.0,40,15,4,10,0
SingapureAirlines9,18.0,40,19,4,9,0
SingapureAirlines9,17.0,40,20,4,8,0
SingapureAirlines9,16.0,40,18,4,7,0
SingapureAirlines9,15.0,40,17,4,6,0
SingapureAirlines9,14.0,40,20,4,5,0
SingapureAirlines9,13.0,40,21,4,4,0
SingapureAirlines9,12.0,40,19,4,3,0
SingapureAirlines9,11.0,40,19,4,2,0
SingapureAirlines9,10.0,40,19,4,1,0
SingapureAirlines9,9.0,40,20,4,0,0
EasyGet8,29.0,40,15,2,10,2
EasyGet8,28.0,40,16,2,9,2
EasyGet8,27.0,40,13,2,8,2
EasyGet8,26.0,40,18,2,7,2
EasyGet8,25.0,40,19,2,6,2
EasyGet8,24.0,40,18,2,5,2
EasyGet8,23.0,40,17,2,4,2
EasyGet8,22.0,40,20,2,3,2
EasyGet8,21.0,40,20,2,2,2
EasyGet8,20.0,40,19,2,1,2
EasyGet8,19.0,40,19,2,0,2
EasyGet8,18.0,40,19,2,0,2
EasyGet8,17.0,40,20,2,0,2
QatarAirways10,29.0,40,18,4,10,0
QatarAirways10,28.0,40,19,4,9,0
QatarAirways10,27.0,40,18,4,8,0
QatarAirways10,26.0,40,17,4,7,0
QatarAirways10,25.0,40,20,4,6,0
QatarAirways10,24.0,40,21,4,5,0
QatarAirways10,23.0,40,19,4,4,0
QatarAirways10,22.0,40,19,4,3,0
QatarAirways10,21.0,40,19,4,2,0
QatarAirways10,20.0,40,20,4,1,0
QatarAirways10,19.0,40,18,4,0,0
AirAsia10,34.0,40,19,4,10,1
AirAsia10,33.0,40,18,4,9,1
AirAsia10,32.0,40,17,4,8,1
AirAsia10,31.0,40,20,4,7,1
AirAsia10,30.0,40,21,4,6,1
AirAsia10,29.0,40,19,4,5,1
AirAsia10,28.0,40,19,4,4,1
AirAsia10,27.0,40,19,4,3,1
AirAsia10,26.0,40,20,4,2,1
AirAsia10,25.0,40,18,4,1,1
AirAsia10,24.0,40,18,4,0,1
AirAsia10,23.0,40,20,4,0,1
AmericanAirlines7,27.0,40,11,2,10,13
AmericanAirlines7,26.0,40,13,2,9,13
AmericanAirlines7,25.0,40,14,2,8,13
AmericanAirlines7,24.0,40,15,2,7,13
AmericanAirlines7,23.0,40,12,2,6,13
AmericanAirlines7,22.0,40,13,2,5,13
AmericanAirlines7,21.0,40,14,2,4,13
AmericanAirlines7,20.0,40,16,2,3,13
AmericanAirlines7,19.0,40,16,2,2,13
AmericanAirlines7,18.0,40,13,2,1,13
AmericanAirlines7,17.0,40,18,2,0,13
AmericanAirlines7,16.0,40,19,2,0,13
AmericanAirlines7,15.0,40,18,2,0,13
AmericanAirlines7,14.0,40,17,2,0,13
AmericanAirlines7,13.0,40,20,2,0,13
AmericanAirlines7,12.0,40,20,2,0,13
AmericanAirlines7,11.0,40,19,2,0,13
AmericanAirlines7,10.0,40,19,2,0,13
AmericanAirlines7,9.0,40,19,2,0,13
AmericanAirlines7,8.0,40,20,2,0,13
AmericanAirlines7,7.0,40,18,2,0,13
AmericanAirlines7,6.0,40,18,2,0,13
AmericanAirlines7,5.0,40,20,2,0,13
AmericanAirlines7,4.0,40,21,2,0,13
AirAsia9,26.0,40,20,4,10,0
AirAsia9,25.0,40,21,4,9,0
AirAsia9,24.0,40,19,4,8,0
AirAsia9,23.0,40,19,4,7,0
AirAsia9,22.0,40,19,4,6,0
AirAsia9,21.0,40,20,4,5,0
AirAsia9,20.0,40,18,4,4,0
AirAsia9,19.0,40,18,4,3,0
AirAsia9,18.0,40,20,4,2,0
AirAsia9,17.0,40,21,4,1,0
AirAsia9,16.0,40,20,4,0,0
SingapureAirlines10,22.0,40,20,4,10,0
SingapureAirlines10,21.0,40,19,4,9,0
SingapureAirlines10,20.0,40,19,4,8,0
SingapureAirlines10,19.0,40,19,4,7,0
SingapureAirlines10,18.0,40,20,4,6,0
SingapureAirlines10,17.0,40,18,4,5,0
SingapureAirlines10,16.0,40,18,4,4,0
SingapureAirlines10,15.0,40,20,4,3,0
SingapureAirlines10,14.0,40,21,4,2,0
SingapureAirlines10,13.0,40,20,4,1,0
SingapureAirlines10,12.0,40,19,4,0,0
Luftansa10,15.0,40,16,2,10,3
Luftansa10,14.0,40,20,2,9,3
Luftansa10,13.0,40,20,2,8,3
Luftansa10,12.0,40,19,2,7,3
Luftansa10,11.0,40,19,2,6,3
Luftansa10,10.0,40,18,2,5,3
Luftansa10,9.0,40,20,2,4,3
Luftansa10,8.0,40,18,2,3,3
Luftansa10,7.0,40,18,2,2,3
Luftansa10,6.0,40,20,2,1,3
Luftansa10,5.0,40,20,2,0,3
Luftansa10,4.0,40,20,2,0,3
Luftansa10,3.0,40,19,2,0,3
Luftansa10,2.0,40,19,2,0,3
Emirates10,19.0,40,16,2,10,7
Emirates10,18.0,40,19,2,9,7
Emirates10,17.0,40,18,2,8,7
Emirates10,16.0,40,17,2,7,7
Emirates10,15.0,40,20,2,6,7
Emirates10,14.0,40,20,2,5,7
Emirates10,13.0,40,19,2,4,7
Emirates10,12.0,40,19,2,3,7
Emirates10,11.0,40,19,2,2,7
Emirates10,10.0,40,20,2,1,7
Emirates10,9.0,40,18,2,0,7
Emirates10,8.0,40,18,2,0,7
Emirates10,7.0,40,20,2,0,7
Emirates10,6.0,40,20,2,0,7
Emirates10,5.0,40,20,2,0,7
Emirates10,4.0,40,19,2,0,7
Emirates10,3.0,40,19,2,0,7
Emirates10,2.0,40,18,2,0,7
AmericanAirlines10,20.0,40,17,2,10,8
AmericanAirlines10,19.0,40,19,2,9,8
AmericanAirlines10,18.0,40,18,2,8,8
AmericanAirlines10,17.0,40,17,2,7,8
AmericanAirlines10,16.0,40,20,2,6,8
AmericanAirlines10,15.0,40,20,2,5,8
AmericanAirlines10,14.0,40,19,2,4,8
AmericanAirlines10,13.0,40,19,2,3,8
AmericanAirlines10,12.0,40,19,2,2,8
AmericanAirlines10,11.0,40,20,2,1,8
AmericanAirlines10,10.0,40,18,2,0,8
AmericanAirlines10,9.0,40,18,2,0,8
AmericanAirlines10,8.0,40,20,2,0,8
AmericanAirlines10,7.0,40,20,2,0,8
AmericanAirlines10,6.0,40,20,2,0,8
AmericanAirlines10,5.0,40,19,2,0,8
AmericanAirlines10,4.0,40,19,2,0,8
AmericanAirlines10,3.0,40,18,2,0,8
AmericanAirlines10,2.0,40,19,2,0,8
Luftansa9,26.0,40,14,3,10,12
Luftansa9,25.0,40,16,3,9,12
Luftansa9,24.0,40,13,3,8,12
Luftansa9,23.0,40,18,3,7,12
Luftansa9,22.0,40,19,3,6,12
Luftansa9,21.0,40,18,3,5,12
Luftansa9,20.0,40,17,3,4,12
Luftansa9,19.0,40,20,3,3,12
Luftansa9,18.0,40,20,3,2,12
Luftansa9,17.0,40,19,3,1,12
Luftansa9,16.0,40,19,3,0,12
Luftansa9,15.0,40,19,3,0,12
Luftansa9,14.0,40,20,3,0,12
Luftansa9,13.0,40,18,3,0,12
Luftansa9,12.0,40,18,3,0,12
Luftansa9,11.0,40,20,3,0,12
Luftansa9,10.0,40,20,3,0,12
Luftansa9,9.0,40,20,3,0,12
Luftansa9,8.0,40,19,3,0,12
Luftansa9,7.0,40,19,3,0,12
Luftansa9,6.0,40,18,3,0,12
Luftansa9,5.0,40,19,3,0,12
Luftansa9,4.0,40,20,3,0,12
TAP9,25.0,40,16,3,10,12
TAP9,24.0,40,15,3,9,12
TAP9,23.0,40,18,3,8,12
TAP9,22.0,40,19,3,7,12
TAP9,21.0,40,18,3,6,12
TAP9,20.0,40,17,3,5,12
TAP9,19.0,40,20,3,4,12
TAP9,18.0,40,21,3,3,12
TAP9,17.0,40,19,3,2,12
TAP9,16.0,40,19,3,1,12
TAP9,15.0,40,19,3,0,12
TAP9,14.0,40,20,3,0,12
TAP9,13.0,40,18,3,0,12
TAP9,12.0,40,18,3,0,12
TAP9,11.0,40,20,3,0,12
TAP9,10.0,40,21,3,0,12
TAP9,9.0,40,20,3,0,12
TAP9,8.0,40,19,3,0,12
TAP9,7.0,40,19,3,0,12
TAP9,6.0,40,18,3,0,12
TAP9,5.0,40,20,3,0,12
TAP9,4.0,40,20,3,0,12
TAP9,3.0,40,20,3,0,12
AmericanAirlines9,24.0,40,13,2,10,11
AmericanAirlines9,23.0,40,18,2,9,11
AmericanAirlines9,22.0,40,19,2,8,11
AmericanAirlines9,21.0,40,18,2,7,11
AmericanAirlines9,20.0,40,17,2,6,11
AmericanAirlines9,19.0,40,20,2,5,11
AmericanAirlines9,18.0,40,21,2,4,11
AmericanAirlines9,17.0,40,19,2,3,11
AmericanAirlines9,16.0,40,19,2,2,11
AmericanAirlines9,15.0,40,19,2,1,11
AmericanAirlines9,14.0,40,20,2,0,11
AmericanAirlines9,13.0,40,18,2,0,11
AmericanAirlines9,12.0,40,18,2,0,11
AmericanAirlines9,11.0,40,20,2,0,11
AmericanAirlines9,10.0,40,21,2,0,11
AmericanAirlines9,9.0,40,20,2,0,11
AmericanAirlines9,8.0,40,19,2,0,11
AmericanAirlines9,7.0,40,19,2,0,11
AmericanAirlines9,6.0,40,18,2,0,11
AmericanAirlines9,5.0,40,19,2,0,11
AmericanAirlines9,4.0,40,20,2,0,11
AmericanAirlines9,3.0,40,19,2,0,11
Emirates9,26.0,40,14,2,10,12
Emirates9,25.0,40,18,2,9,12
Emirates9,24.0,40,19,2,8,12
Emirates9,23.0,40,18,2,7,12
Emirates9,22.0,40,17,2,6,12
Emirates9,21.0,40,20,2,5,12
Emirates9,20.0,40,20,2,4,12
Emirates9,19.0,40,19,2,3,12
Emirates9,18.0,40,19,2,2,12
Emirates9,17.0,40,19,2,1,12
Emirates9,16.0,40,20,2,0,12
Emirates9,15.0,40,18,2,0,12
Emirates9,14.0,40,18,2,0,12
Emirates9,13.0,40,20,2,0,12
Emirates9,12.0,40,21,2,0,12
Emirates9,11.0,40,20,2,0,12
Emirates9,10.0,40,19,2,0,12
Emirates9,9.0,40,19,2,0,12
Emirates9,8.0,40,18,2,0,12
Emirates9,7.0,40,19,2,0,12
Emirates9,6.0,40,20,2,0,12
Emirates9,5.0,40,19,2,0,12
Emirates9,4.0,40,19,2,0,12
Ryanair11,21.0,40,17,3,9,9
Ryanair11,20.0,40,20,3,8,9
Ryanair11,19.0,40,19,3,7,9
Ryanair11,18.0,40,19,3,6,9
Ryanair11,17.0,40,18,3,5,9
Ryanair11,16.0,40,20,3,4,9
Ryanair11,15.0,40,18,3,3,9
Ryanair11,14.0,40,17,3,2,9
Ryanair11,13.0,40,20,3,1,9
Ryanair11,12.0,40,19,3,0,9
Ryanair11,11.0,40,20,3,0,9
Ryanair11,10.0,40,19,3,0,9
Ryanair11,9.0,40,19,3,0,9
Ryanair11,8.0,40,18,3,0,9
Ryanair11,7.0,40,19,3,0,9
Ryanair11,6.0,40,19,3,0,9
Ryanair11,5.0,40,19,3,0,9
Ryanair11,4.0,40,19,3,0,9
Ryanair11,3.0,40,18,3,0,9
SingapureAirlines11,29.0,40,19,4,10,0
SingapureAirlines11,28.0,40,20,4,9,0
SingapureAirlines11,27.0,40,19,4,8,0
SingapureAirlines11,26.0,40,19,4,7,0
SingapureAirlines11,25.0,40,18,4,6,0
SingapureAirlines11,24.0,40,19,4,5,0
SingapureAirlines11,23.0,40,20,4,4,0
SingapureAirlines11,22.0,40,19,4,3,0
SingapureAirlines11,21.0,40,19,4,2,0
SingapureAirlines11,20.0,40,18,4,1,0
SingapureAirlines11,19.0,40,18,4,0,0
AirAsia12,34.0,40,20,4,10,1
AirAsia12,33.0,40,20,4,9,1
AirAsia12,32.0,40,19,4,8,1
AirAsia12,31.0,40,19,4,7,1
AirAsia12,30.0,40,18,4,6,1
AirAsia12,29.0,40,19,4,5,1
AirAsia12,28.0,40,20,4,4,1
AirAsia12,27.0,40,19,4,3,1
AirAsia12,26.0,40,19,4,2,1
AirAsia12,25.0,40,18,4,1,1
AirAsia12,24.0,40,19,4,0,1
AirAsia12,23.0,40,18,4,0,1
Emirates11,23.0,40,19,2,9,13
Emirates11,22.0,40,20,2,8,13
Emirates11,21.0,40,19,2,7,13
Emirates11,20.0,40,19,2,6,13
Emirates11,19.0,40,18,2,5,13
Emirates11,18.0,40,20,2,4,13
